id,text
1121887787723235329,I applaud @realDonaldTrump for his announcement today finally and fully removing the United States from the Arms Trade Treaty. —&gt; https://t.co/2BdzOCopwm
1121847413306724353,Tune in now to watch my live remarks at the 2019 @NRA Leadership Forum! —&gt; https://t.co/zWnocAuufW https://t.co/CMwotcsoC2
1121808059440029697,"Proud to be joining the men &amp; women of the @NRA today in Indiana! 

Watch my LIVE remarks at the #NRA’s 2019 Leadership Forum at ~12:50pm CT here —&gt; 
https://t.co/UNm2ez2OeL https://t.co/6n8KFxwsya"
1121768311035965441,"Excellent news for Texas! @verizon is bringing #5G to Dallas &amp; Houston, which will help keep #TX on the cutting-edge in the global race to 5G. Free market competition, not nationalization, delivers the benefits from revolutionary next-gen networks. —&gt; https://t.co/EwWhOpaNwu"
1121473554749501442,"Technical and important thread from nuclear experts at @TheGoodISIS on necessity of ending key civil-nuclear waivers enabling Iran to build up its nuclear program, including at Fordow military bunker Iran dug under mountain to build nuclear weapons. --&gt; https://t.co/D1gqGjvZat"
1121447817711636480,"Important story from @SohrabAhmari about how our @StateDept diplomats at the United Nations helped secure passage of a resolution protecting women in wartime while blocking an effort to normalize abortion on the international level.
https://t.co/afgJCGw6tT via @nypost"
1121439574226554880,"I very much hope these reports are premature, and that @StateDept defenders of the Obama Iran nuclear deal have not succeeded in weakening the president’s decision to withdraw from that disastrous deal."
1121439573278642177,"to support the Taliban and other terrorists in Afghanistan, to maintain the IRGC and IRGC Qods Force, to launch cyberattacks, and to threaten international shipping."
1121439572238438400,"to arm Shia militias in Iraq that are undermining the sovereignty of the Iraqi government, to provide military support for the Houthi militia preventing a peaceful political settlement in Yemen, to supply forces in Syria including those under Iranian command..."
1121439570808250368,"And leaves the Ayatollahs with access to additional resources that they will use to undermine the security of America and our allies, to build up their nuclear and ballistic missile programs, to support Middle East terrorist groups including Lebanese Hezbollah and Hamas..."
1121438885559578624,These reports are deeply troubling; I hope they are mistaken. Any policy that includes significant exemptions and waivers is less than maximum pressure. --&gt; https://t.co/nttVmzxTmU
1121091365272735744,"ICYMI on @FoxNews: The terrorist attacks in Sri Lanka this past weekend are a stark reminder that Christians remain the most persecuted and targeted religious group in the world, and that we must redouble our efforts to combat religious persecution. https://t.co/LbEn8Dxr0w"
1120773081545367552,"My Education Freedom Scholarships &amp; Opportunity Act is a bill that would expand elementary, secondary &amp; vocational education opportunities for students by providing a federal tax credit to encourage individuals &amp; businesses to donate to nonprofit scholarship funds. https://t.co/qYo5mCmqh9"
1120741317846491137,".@CNNPolitics: Applauding Trump on Monday for revoking the oil sanctions waivers, Sen. Ted Cruz of Texas renewed his call for Trump to ""take the long overdue step of ending civil-nuclear waivers, which allow the Iranians to continue nuclear-related work”—&gt;
https://t.co/h6ek0hxf1g"
1120696114209021952,Looking forward to joining @GHPartnership this morning in #Houston! https://t.co/py1PVZn1gD
1120401968856535040,Glad @VP will be speaking at @tayloru’s graduation despite protests. Taylor U does a remarkable job educating young Christians &amp; as a leader for our great nation VP Pence embodies their Christian teachings. He is an excellent choice to sendoff this year’s senior class. https://t.co/Zsq5uj3NAJ
1120401794792927232,"‘Not my Jesus’: Christian students protest Pence, alarming conservatives ?tid=ss_tw-amp"
1120333380523057152,"Admin should also take long overdue step of ending civil-nuclear waivers, which allow the Iranians to continue nuclear-related work in places like the Fordow centrifuge bunker, which they secretly dug under a mountain so they could build nuclear weapons.—&gt; https://t.co/CYKPxdHEsI"
1120330523245731842,US won't renew sanctions waivers for importing Iranian oil https://t.co/cmIZvzUDqc
1120308264095428609,I applaud @realDonaldTrump and @SecPompeo for announcing this morning that the Trump administration will finally end oil waivers for Iran. —&gt; https://t.co/8ztCDxfjkf
1119978984597594112,"Today's terror attacks in Sri Lanka are the work of pure evil. Hundreds of Christians were martyred for their faith and many hundreds more were injured. Heidi and I are praying for a speedy recovery for the injured, and for comfort for the families and friends of all the victims."
1119931020181155840,"At Easter, we celebrate the joy of the eternal life we are granted through Christ’s resurrection. As we gather together this Easter Holiday, let us remember His triumph over sin and death so that we might live in fellowship with God and each other."
