id,text
1076073245982580736,Tommy Meyerson has it totally right. https://t.co/Wkaa9XjKpg
1076072940649746432,The way Government should not work. https://t.co/GVIePi5Gru
1076072827978215424,The way Government is supposed to work. https://t.co/CYpK7p7hnv
1074739478500204545,"Congratulations to @richardcorcoran on today's state board of education vote. Under the leadership of @RonDeSantisFL and @richardcorcoran, Florida will remain a national leader in empowering parents and providing every child with access to a quality education. #edreform https://t.co/7Sz8mm7sn8"
1073901895482265601,College Bloat Meets ‘The Blade’: @tunkuv interviews @purduemitch  https://t.co/7NALc85RAS
1073395647733264385,"This is another great recommendation by Governor-elect @RonDeSantisFL. @JamalSowell is a smart, energetic leader who will work hard to keep our economy growing and our state competitive. Congratulations, Jamal! https://t.co/QXjK0Mv3PQ"
1073040645957345280,"Thank you, @SenBillNelson, for your service to our country, and thank you for your commitment to our beloved Florida. https://t.co/PYZQ347AeT"
1072942597696565249,Nice piece from Bruno Manno at @WaltonFamilyFdn https://t.co/kJ4Nkx6d51
1072619143424327680,Congratulations to Justin Muzinich on his confirmation as Deputy Secretary of @USTreasury. He is a bright and thoughtful leader who will continue to serve our country with integrity.
1072570134194200577,This is such a warm and wonderful tribute by my friend @BrianYablonski! https://t.co/0BWpk7TB8b
1072240559463546880,So proud of my friend @RosLehtinen's tremendous career in public service. Congress is losing one of its absolute finest. https://t.co/mdqxr2CW7B
1071900241807507457,Passing along a few outtakes of my parents that Bob Hope shared back in the day. https://t.co/SBaOFPP8PA
1071149698961076224,So proud of our incredible @ExcelinEd team! Congratulations on a fantastic 11th annual National Summit on Education Reform! #EIE18 https://t.co/qVjT8Y5VFS
1071149301135536129,.@MoskowitzEva is an education reform gladiator and @ExcelinEd is proud to recognize her extraordinary work on behalf of New York students. https://t.co/7ryLIxwbf2
1070874087885586432,I can't imagine a greater sendoff for our Dad than this unprecedented flyover from his fellow Naval aviators. Many thanks to @USNavy @flynavy https://t.co/u0UYXYTxeD
1070795463094403072,Thankful to all of the servicemen and servicewomen who have honored and watched over their former Commander-in-Chief this week. https://t.co/S6xFzgD3v9
1070786170341285890,So grateful to all of the Texans and Americans from all over who came out to see President 41 off today on the way to @Bush41Library https://t.co/SOM5VzHXyz
1070782681833766912,I commend @RonDeSantisFL for his forward-thinking appointment of @richardcorcoran as Florida’s next Commissioner of Education. Richard is one of the state’s most experienced leaders and has long been a trailblazer in #edreform https://t.co/YGWXMQiQJv
1070769778804047875,"A wonderful, heartfelt tribute from a grandson to his grandfather. @georgepbush https://t.co/p44RfE4CWM"
1070687712984907776,Thank you students and teachers of @eagleacademypcs! #EIE18 #edreform https://t.co/Jm4AzFdRjl
1070681521760231424,"My message to our nation's education reformers: Be big, be bold and be impatient! #edreform #EIE18 https://t.co/XSu0FsqWzZ"
1070398153239736321,I’m excited to announce that @BenSasse will kick off our 2018 National Summit on #EdReform tomorrow. Ben has become one of our nation’s most inspiring leaders by advocating policies that will expand opportunity for every American @excelined #EIE18 https://t.co/EJUW6yGVD4
1070385716335661057,President Bush's moving eulogy of our beloved Father https://t.co/cRJesQtnp0
1070141776139378689,"The enduring heartbeat of George H.W. Bush, via presidential historian @MarkKUpdegrove #Remembering41 https://t.co/E6MN6bqaux"
1070030545944543232,Just incredible. Thank you Senator Dole. https://t.co/yhKG4DLCQU
1070028696923369472,"Next video in the ""All the Best"" series #Remembering41 https://t.co/CsBPJ7TgF6"
1070015562938544130,Joining the @WSJ CEO Council right now to discuss my Father's tremendous legacy of public service #WSJCEOCouncil https://t.co/OScTcHKFcy
